customer_id,name,gender,date_of_birth,occupation,city,state,risk_score,age
3285,Diya Rao,Female,1956-07-05,Retired,Lucknow,Uttar Pradesh,0.72,67
3286,Aadhya Banerjee,Other,1998-10-27,Business Owner,Indore,Madhya Pradesh,0.94,25
3287,Sai Yadav,Male,1987-01-27,Teacher,Kalyan-Dombivli,Maharashtra,0.75,36
3288,Priya Sharma,Other,2007-12-07,Student,Dhanbad,Jharkhand,0.27,16
3289,Myra Gupta,Female,2003-11-21,Student,Ahmedabad,Gujarat,0.07,20
3290,Arjun Yadav,Male,1953-11-18,Retired,Srinagar,Jammu & Kashmir,0.45,70
3291,Krishna Shetty,Other,1946-01-07,Retired,Jodhpur,Rajasthan,0.92,78
3292,Avni Banerjee,Female,1980-05-10,Engineer,Jaipur,Rajasthan,0.09,43
3293,Sara Sharma,Female,1957-01-21,Retired,Patna,Bihar,0.23,66
3294,Arnav Das,Male,1969-12-16,Government Employee,Surat,Gujarat,0.66,54
3295,Dhruv Das,Other,1997-02-23,Self-employed,Amritsar,Punjab,0.9,26
3296,Kavya Das,Other,1953-08-12,Retired,Ahmedabad,Gujarat,0.5,70
3297,Kavya Khan,Female,1997-10-08,Government Employee,Jabalpur,Madhya Pradesh,0.63,26
3298,Ishaan Reddy,Male,2002-03-25,Student,Ghaziabad,Uttar Pradesh,0.72,21
3299,Sara Gupta,Female,1962-11-18,Retired,Delhi,Delhi,0.92,61
3300,Aadhya Jain,Other,2007-10-20,Student,Aurangabad,Maharashtra,0.51,16
3301,Aditya Bose,Other,1977-12-05,Doctor,Bengaluru,Karnataka,0.86,46
3302,Sara Reddy,Female,1984-11-19,Government Employee,Ghaziabad,Uttar Pradesh,0.08,39
3303,Kiara Naidu,Female,1948-06-10,Retired,Gwalior,Madhya Pradesh,0.74,75
3304,Reyansh Kapoor,Male,2000-06-12,Self-employed,Madurai,Tamil Nadu,0.7,23
3305,Rohan Jain,Male,2007-01-03,Student,Howrah,West Bengal,0.46,17
3306,Sara Yadav,Other,1986-12-05,Lawyer,Kolkata,West Bengal,0.72,37
3307,Avni Rao,Female,2000-01-03,Salaried,Aurangabad,Maharashtra,0.94,24
3308,Arnav Das,Male,1945-01-09,Retired,Kolkata,West Bengal,0.91,79
3309,Priya Banerjee,Female,1941-05-05,Retired,Kalyan-Dombivli,Maharashtra,0.74,82
3310,Ananya Verma,Female,1954-02-26,Retired,Delhi,Delhi,0.5,69
3311,Nisha Reddy,Female,1966-01-23,Self-employed,Patna,Bihar,0.25,57
3312,Arjun Jain,Male,1953-10-20,Retired,Srinagar,Jammu & Kashmir,0.59,70
3313,Ishita Verma,Other,1978-02-26,Engineer,Varanasi,Uttar Pradesh,0.61,45
3314,Nisha Shetty,Other,1974-10-06,Self-employed,Patna,Bihar,0.07,49
3315,Rahul Verma,Other,1942-05-08,Retired,Jaipur,Rajasthan,0.13,81
3316,Myra Iyer,Female,1995-02-06,Doctor,Varanasi,Uttar Pradesh,0.59,28
3317,Diya Reddy,Female,1959-02-23,Retired,Madurai,Tamil Nadu,0.32,64
3318,Rohan Chopra,Other,1988-02-27,Salaried,Ludhiana,Punjab,0.15,35
3319,Reyansh Singh,Male,2001-08-20,Student,Meerut,Uttar Pradesh,0.1,22
3320,Arjun Gupta,Male,1974-07-26,Engineer,Vasai-Virar,Maharashtra,0.72,49
3321,Sanjana Kapoor,Female,1967-02-04,Self-employed,Rajkot,Gujarat,0.92,56
3322,Aadhya Shetty,Female,1968-03-14,Government Employee,Raipur,Chhattisgarh,0.53,55
3323,Sara Chopra,Female,1988-03-24,Lawyer,Vijayawada,Andhra Pradesh,0.1,35
3324,Krishna Rao,Male,2003-04-05,Student,Nagpur,Maharashtra,0.55,20
3325,Sneha Verma,Other,1965-03-17,Business Owner,Amritsar,Punjab,0.35,58
3326,Myra Rao,Female,1996-11-27,Lawyer,Vasai-Virar,Maharashtra,0.37,27
3327,Ishita Patel,Female,1947-08-09,Retired,Patna,Bihar,0.56,76
3328,Nisha Verma,Female,1953-01-02,Retired,Kalyan-Dombivli,Maharashtra,0.4,71
3329,Riya Singh,Other,1969-03-24,Teacher,Jodhpur,Rajasthan,0.38,54
3330,Ananya Das,Female,1978-09-12,Government Employee,Vijayawada,Andhra Pradesh,0.64,45
3331,Kavya Kumar,Female,2006-11-26,Student,Agra,Uttar Pradesh,0.59,17
3332,Aarav Shetty,Male,1979-11-24,Government Employee,Visakhapatnam,Andhra Pradesh,0.08,44
3333,Arnav Rao,Other,1946-02-22,Retired,Meerut,Uttar Pradesh,0.25,77
3334,Myra Rao,Female,1969-11-20,Government Employee,Dhanbad,Jharkhand,0.28,54
3335,Ananya Bose,Female,1962-04-14,Retired,Chennai,Tamil Nadu,0.58,61
3336,Myra Kapoor,Female,1968-12-12,Doctor,Kota,Rajasthan,0.81,55
3337,Aditya Patel,Other,1950-09-06,Retired,Patna,Bihar,0.45,73
3338,Arjun Singh,Male,2004-10-07,Student,Meerut,Uttar Pradesh,0.48,19
3339,Shaurya Kapoor,Male,2006-10-11,Student,Faridabad,Haryana,0.65,17
3340,Rahul Reddy,Male,1997-01-12,Lawyer,Mumbai,Maharashtra,0.69,26
3341,Krishna Patel,Male,2003-05-10,Student,Gwalior,Madhya Pradesh,0.58,20
3342,Shaurya Yadav,Male,1951-07-16,Retired,Srinagar,Jammu & Kashmir,0.21,72
3343,Sai Khan,Other,1949-03-23,Retired,Vasai-Virar,Maharashtra,0.92,74
3344,Sanjana Shetty,Other,1997-06-04,Self-employed,Bengaluru,Karnataka,0.17,26
3345,Ayaan Patel,Male,1975-11-21,Salaried,Visakhapatnam,Andhra Pradesh,0.4,48
3346,Ayaan Chopra,Other,1944-06-16,Retired,Bhopal,Madhya Pradesh,0.92,79
3347,Aadhya Bose,Female,1999-04-01,Business Owner,Jodhpur,Rajasthan,0.94,24
3348,Aditya Reddy,Male,1950-04-04,Retired,Jaipur,Rajasthan,0.94,73
3349,Myra Jain,Female,1964-03-22,Lawyer,Raipur,Chhattisgarh,0.65,59
3350,Kiara Sharma,Female,1988-12-01,Lawyer,Mumbai,Maharashtra,0.47,35
3351,Reyansh Banerjee,Male,1987-02-17,Salaried,Howrah,West Bengal,0.36,36
3352,Reyansh Chopra,Male,1955-03-08,Retired,Indore,Madhya Pradesh,0.78,68
3353,Kiara Gowda,Other,1948-02-15,Retired,Nashik,Maharashtra,0.76,75
3354,Aarav Bose,Male,2000-01-20,Lawyer,Patna,Bihar,0.47,23
3355,Rohan Kumar,Male,2004-09-21,Student,Navi Mumbai,Maharashtra,0.49,19
3356,Sara Banerjee,Female,1964-06-01,Doctor,Howrah,West Bengal,0.57,59
3357,Rohan Gowda,Male,1946-12-25,Retired,Jabalpur,Madhya Pradesh,0.66,77
3358,Sai Naidu,Male,1994-02-10,Doctor,Raipur,Chhattisgarh,0.09,29
3359,Rohan Rao,Male,2002-12-09,Student,Meerut,Uttar Pradesh,0.15,21
3360,Riya Jain,Female,1982-05-04,Government Employee,Kalyan-Dombivli,Maharashtra,0.45,41
3361,Shaurya Rao,Male,1954-12-27,Retired,Raipur,Chhattisgarh,0.53,69
3362,Sara Gupta,Female,2006-08-21,Student,Vijayawada,Andhra Pradesh,0.93,17
3363,Sanjana Das,Female,1977-08-18,Government Employee,Jabalpur,Madhya Pradesh,0.24,46
3364,Diya Shetty,Female,1993-05-12,Business Owner,Madurai,Tamil Nadu,0.95,30
3365,Riya Das,Female,2006-01-10,Student,Bengaluru,Karnataka,0.62,17
3366,Ayaan Yadav,Male,1960-10-06,Retired,Kalyan-Dombivli,Maharashtra,0.73,63
3367,Arnav Patel,Male,1964-10-09,Salaried,Surat,Gujarat,0.4,59
3368,Sneha Singh,Female,2007-06-15,Student,Jodhpur,Rajasthan,0.83,16
3369,Sneha Menon,Female,1989-03-11,Business Owner,Faridabad,Haryana,0.07,34
3370,Sanjana Sharma,Other,1945-04-14,Retired,Vijayawada,Andhra Pradesh,0.68,78
3371,Vihaan Reddy,Male,1964-03-19,Teacher,Dhanbad,Jharkhand,0.44,59
3372,Diya Das,Other,1945-07-26,Retired,Bengaluru,Karnataka,0.5,78
3373,Sara Reddy,Female,1951-01-26,Retired,Pimpri-Chinchwad,Maharashtra,0.71,72
3374,Krishna Jain,Other,1958-02-22,Retired,Gwalior,Madhya Pradesh,0.26,65
3375,Vivaan Gupta,Other,1946-05-27,Retired,Mumbai,Maharashtra,0.28,77
3376,Priya Naidu,Female,1940-09-24,Retired,Aurangabad,Maharashtra,0.11,83
3377,Vivaan Reddy,Male,1975-12-20,Salaried,Dhanbad,Jharkhand,0.47,48
3378,Avni Shetty,Female,1997-03-07,Self-employed,Kota,Rajasthan,0.57,26
3379,Sneha Patel,Other,1967-01-01,Salaried,Varanasi,Uttar Pradesh,0.24,57
3380,Aarav Jain,Male,1942-06-14,Retired,Varanasi,Uttar Pradesh,0.11,81
3381,Shaurya Nair,Other,1958-06-14,Retired,Allahabad,Uttar Pradesh,0.57,65
3382,Dhruv Jain,Male,1951-08-26,Retired,Jodhpur,Rajasthan,0.73,72
3383,Kiara Banerjee,Female,1958-05-16,Retired,Meerut,Uttar Pradesh,0.56,65
3384,Arnav Chopra,Male,1952-06-06,Retired,Ahmedabad,Gujarat,0.38,71
3385,Sanjana Yadav,Female,1943-01-16,Retired,Surat,Gujarat,0.37,81
3386,Aarav Naidu,Other,1961-07-20,Retired,Lucknow,Uttar Pradesh,0.47,62
3387,Dhruv Rao,Other,2003-08-05,Student,Vadodara,Gujarat,0.82,20
3388,Nisha Patel,Female,1975-04-03,Salaried,Navi Mumbai,Maharashtra,0.95,48
3389,Shaurya Gupta,Male,1993-09-09,Salaried,Jodhpur,Rajasthan,0.41,30
3390,Ishita Chopra,Female,1944-03-23,Retired,Patna,Bihar,0.19,79
3391,Diya Khan,Female,1949-06-15,Retired,Kota,Rajasthan,0.24,74
3392,Krishna Bose,Male,1943-02-22,Retired,Bhopal,Madhya Pradesh,0.36,80
3393,Riya Gowda,Female,1976-04-26,Teacher,Navi Mumbai,Maharashtra,0.37,47
3394,Priya Kapoor,Other,1948-03-11,Retired,Madurai,Tamil Nadu,0.86,75
3395,Sanjana Shetty,Other,1952-07-20,Retired,Vadodara,Gujarat,0.43,71
3396,Rahul Rao,Male,1971-09-28,Lawyer,Nashik,Maharashtra,0.49,52
3397,Dhruv Banerjee,Other,2001-01-05,Government Employee,Vijayawada,Andhra Pradesh,0.78,23
3398,Priya Gowda,Other,1991-04-18,Doctor,Jodhpur,Rajasthan,0.19,32
3399,Reyansh Gupta,Male,2002-06-24,Student,Faridabad,Haryana,0.79,21
3400,Vivaan Singh,Other,2002-05-18,Student,Indore,Madhya Pradesh,0.59,21
3401,Rohan Jain,Other,1991-06-08,Business Owner,Madurai,Tamil Nadu,0.13,32
3402,Avni Banerjee,Female,1967-10-25,Doctor,Amritsar,Punjab,0.11,56
3403,Anika Singh,Female,1940-06-02,Retired,Aurangabad,Maharashtra,0.38,83
3404,Sanjana Reddy,Other,1942-10-21,Retired,Ranchi,Jharkhand,0.07,81
3405,Riya Khan,Female,2004-01-15,Student,Srinagar,Jammu & Kashmir,0.65,19
3406,Arnav Reddy,Male,1945-11-08,Retired,Aurangabad,Maharashtra,0.37,78
3407,Sneha Das,Female,1951-04-11,Retired,Ghaziabad,Uttar Pradesh,0.55,72
3408,Arjun Iyer,Male,1953-11-08,Retired,Howrah,West Bengal,0.77,70
3409,Rohan Gowda,Other,1985-01-27,Engineer,Jaipur,Rajasthan,0.36,38
3410,Myra Reddy,Other,2001-08-20,Student,Navi Mumbai,Maharashtra,0.5,22
3411,Ananya Khan,Female,1999-10-28,Business Owner,Coimbatore,Tamil Nadu,0.25,24
3412,Vihaan Singh,Male,1963-10-23,Retired,Nashik,Maharashtra,0.47,60
3413,Ayaan Patel,Male,1996-11-06,Salaried,Kanpur,Uttar Pradesh,0.8,27
3414,Sanjana Rao,Other,2002-05-27,Student,Visakhapatnam,Andhra Pradesh,0.4,21
3415,Rohan Khan,Male,1954-05-05,Retired,Lucknow,Uttar Pradesh,0.62,69
3416,Kavya Das,Female,1943-03-15,Retired,Dhanbad,Jharkhand,0.81,80
3417,Riya Das,Other,1967-02-02,Lawyer,Coimbatore,Tamil Nadu,0.22,56
3418,Anika Shetty,Female,2000-04-21,Salaried,Jaipur,Rajasthan,0.51,23
3419,Ananya Das,Female,1971-09-14,Doctor,Pune,Maharashtra,0.2,52
3420,Ishita Sharma,Other,1970-07-21,Business Owner,Indore,Madhya Pradesh,0.22,53
3421,Ishita Nair,Female,1940-02-11,Retired,Patna,Bihar,0.71,83
3422,Ananya Khan,Female,1999-09-12,Doctor,Kolkata,West Bengal,0.41,24
3423,Myra Shetty,Other,1955-07-01,Retired,Bengaluru,Karnataka,0.68,68
3424,Kavya Patel,Female,1957-09-09,Retired,Gwalior,Madhya Pradesh,0.13,66
3425,Reyansh Gupta,Other,1964-10-21,Engineer,Nashik,Maharashtra,0.46,59
3426,Rahul Verma,Male,1999-07-10,Engineer,Indore,Madhya Pradesh,0.22,24
3427,Nisha Banerjee,Female,1985-03-04,Self-employed,Delhi,Delhi,0.38,38
3428,Aditya Gowda,Male,1986-06-02,Self-employed,Chennai,Tamil Nadu,0.56,37
3429,Aarav Das,Male,1965-01-18,Teacher,Varanasi,Uttar Pradesh,0.89,58
3430,Krishna Banerjee,Other,1949-01-02,Retired,Vasai-Virar,Maharashtra,0.19,75
3431,Priya Gowda,Female,1979-11-27,Engineer,Mumbai,Maharashtra,0.62,44
3432,Sai Patel,Male,2005-06-19,Student,Kanpur,Uttar Pradesh,0.76,18
3433,Sara Patel,Female,1959-03-07,Retired,Surat,Gujarat,0.45,64
3434,Reyansh Jain,Male,1986-01-24,Teacher,Madurai,Tamil Nadu,0.47,37
3435,Reyansh Reddy,Male,1975-07-14,Engineer,Meerut,Uttar Pradesh,0.09,48
3436,Rohan Gowda,Male,1996-07-28,Teacher,Dhanbad,Jharkhand,0.2,27
3437,Sanjana Yadav,Other,1947-10-06,Retired,Pimpri-Chinchwad,Maharashtra,0.59,76
3438,Sara Reddy,Female,1961-07-20,Retired,Kota,Rajasthan,0.43,62
3439,Rohan Verma,Male,1978-04-28,Lawyer,Kolkata,West Bengal,0.27,45
3440,Arnav Khan,Male,1947-02-26,Retired,Jaipur,Rajasthan,0.49,76
3441,Sara Reddy,Female,2007-11-06,Student,Lucknow,Uttar Pradesh,0.12,16
3442,Arjun Sharma,Male,2006-09-17,Student,Indore,Madhya Pradesh,0.89,17
3443,Rahul Nair,Male,1999-01-19,Business Owner,Allahabad,Uttar Pradesh,0.12,24
3444,Sneha Bose,Female,1953-01-27,Retired,Pune,Maharashtra,0.61,70
3445,Aditya Rao,Other,1945-07-19,Retired,Raipur,Chhattisgarh,0.06,78
3446,Reyansh Shetty,Male,1948-06-27,Retired,Indore,Madhya Pradesh,0.9,75
3447,Diya Khan,Female,1946-02-11,Retired,Patna,Bihar,0.32,77
3448,Ishita Verma,Other,1950-08-05,Retired,Navi Mumbai,Maharashtra,0.87,73
3449,Nisha Rao,Female,2006-09-24,Student,Nagpur,Maharashtra,0.61,17
3450,Vivaan Khan,Other,1993-11-01,Self-employed,Delhi,Delhi,0.83,30
3451,Ananya Gupta,Other,1978-12-25,Lawyer,Agra,Uttar Pradesh,0.69,45
3452,Avni Verma,Female,1996-02-14,Self-employed,Varanasi,Uttar Pradesh,0.36,27
3453,Nisha Patel,Female,1944-02-24,Retired,Chennai,Tamil Nadu,0.45,79
3454,Shaurya Das,Male,1955-10-01,Retired,Kanpur,Uttar Pradesh,0.14,68
3455,Dhruv Kapoor,Male,1952-01-06,Retired,Lucknow,Uttar Pradesh,0.6,72
3456,Sara Chopra,Female,2005-11-01,Student,Nashik,Maharashtra,0.12,18
3457,Vihaan Rao,Other,2004-06-01,Student,Amritsar,Punjab,0.5,19
3458,Rahul Banerjee,Male,1952-09-24,Retired,Kalyan-Dombivli,Maharashtra,0.6,71
3459,Sai Nair,Male,2004-07-09,Student,Jodhpur,Rajasthan,0.8,19
3460,Nisha Chopra,Female,2006-08-06,Student,Varanasi,Uttar Pradesh,0.27,17
3461,Nisha Sharma,Other,1977-06-04,Salaried,Chennai,Tamil Nadu,0.11,46
3462,Shaurya Khan,Male,2004-10-20,Student,Bengaluru,Karnataka,0.08,19
3463,Sneha Gupta,Female,1963-06-21,Retired,Ahmedabad,Gujarat,0.46,60
3464,Arnav Das,Other,1952-09-13,Retired,Nagpur,Maharashtra,0.2,71
3465,Ananya Rao,Female,2004-05-18,Student,Madurai,Tamil Nadu,0.9,19
3466,Sneha Kumar,Other,2000-02-25,Government Employee,Pimpri-Chinchwad,Maharashtra,0.68,23
3467,Priya Das,Female,1954-10-28,Retired,Ludhiana,Punjab,0.29,69
3468,Sneha Banerjee,Female,2006-07-14,Student,Vadodara,Gujarat,0.12,17
3469,Ananya Verma,Female,1988-09-01,Self-employed,Visakhapatnam,Andhra Pradesh,0.91,35
3470,Kiara Patel,Female,1949-06-28,Retired,Nagpur,Maharashtra,0.1,74
3471,Avni Patel,Female,1973-09-16,Lawyer,Bhopal,Madhya Pradesh,0.69,50
3472,Kavya Gowda,Female,1983-12-11,Government Employee,Raipur,Chhattisgarh,0.85,40
3473,Kiara Kapoor,Other,2004-11-19,Student,Kalyan-Dombivli,Maharashtra,0.69,19
3474,Krishna Bose,Other,1973-08-08,Engineer,Howrah,West Bengal,0.26,50
3475,Avni Rao,Other,1991-10-03,Doctor,Allahabad,Uttar Pradesh,0.42,32
3476,Sara Singh,Female,1956-03-02,Retired,Bhopal,Madhya Pradesh,0.86,67
3477,Anika Kumar,Female,1953-05-25,Retired,Hyderabad,Telangana,0.29,70
3478,Arnav Khan,Male,1964-07-07,Engineer,Meerut,Uttar Pradesh,0.77,59
3479,Vivaan Khan,Other,1961-05-09,Retired,Pimpri-Chinchwad,Maharashtra,0.38,62
3480,Krishna Khan,Other,1970-02-03,Engineer,Kolkata,West Bengal,0.36,53
3481,Reyansh Banerjee,Other,1986-02-21,Engineer,Allahabad,Uttar Pradesh,0.7,37
3482,Ayaan Jain,Male,1977-06-03,Teacher,Lucknow,Uttar Pradesh,0.16,46
3483,Avni Gowda,Female,1975-05-06,Self-employed,Howrah,West Bengal,0.94,48
3484,Aditya Chopra,Male,1940-06-25,Retired,Vijayawada,Andhra Pradesh,0.78,83
3485,Anika Das,Female,2002-02-26,Student,Amritsar,Punjab,0.82,21
3486,Kavya Rao,Female,2001-08-27,Student,Allahabad,Uttar Pradesh,0.28,22
3487,Aarav Yadav,Other,1990-05-08,Salaried,Srinagar,Jammu & Kashmir,0.63,33
3488,Diya Khan,Female,2004-08-09,Student,Mumbai,Maharashtra,0.43,19
3489,Aditya Sharma,Other,1955-08-10,Retired,Coimbatore,Tamil Nadu,0.84,68
3490,Ayaan Gupta,Male,1945-12-21,Retired,Bengaluru,Karnataka,0.35,78
3491,Ananya Gupta,Female,2006-06-01,Student,Jaipur,Rajasthan,0.12,17
3492,Ayaan Verma,Male,1946-10-18,Retired,Rajkot,Gujarat,0.92,77
3493,Vihaan Bose,Other,1997-12-20,Teacher,Allahabad,Uttar Pradesh,0.18,26
3494,Krishna Iyer,Male,1950-05-06,Retired,Bengaluru,Karnataka,0.63,73
3495,Kavya Kapoor,Female,2006-04-27,Student,Aurangabad,Maharashtra,0.27,17
3496,Arjun Menon,Other,1960-12-27,Retired,Ghaziabad,Uttar Pradesh,0.46,63
3497,Myra Naidu,Female,1945-10-17,Retired,Lucknow,Uttar Pradesh,0.08,78
3498,Aadhya Banerjee,Female,1981-07-01,Government Employee,Srinagar,Jammu & Kashmir,0.7,42
3499,Aditya Gowda,Male,1994-05-27,Engineer,Thane,Maharashtra,0.1,29
3500,Arnav Sharma,Male,1940-09-21,Retired,Rajkot,Gujarat,0.43,83
3501,Rahul Khan,Male,1968-07-01,Doctor,Aurangabad,Maharashtra,0.81,55
3502,Sai Jain,Male,1958-03-13,Retired,Vadodara,Gujarat,0.87,65
3503,Sara Kapoor,Other,2005-10-21,Student,Thane,Maharashtra,0.41,18
3504,Reyansh Reddy,Male,1949-10-11,Retired,Bengaluru,Karnataka,0.7,74
3505,Riya Menon,Female,1949-08-28,Retired,Visakhapatnam,Andhra Pradesh,0.78,74
3506,Rohan Chopra,Other,1986-06-27,Salaried,Allahabad,Uttar Pradesh,0.43,37
3507,Vihaan Gupta,Other,1959-03-10,Retired,Srinagar,Jammu & Kashmir,0.61,64
3508,Sara Naidu,Other,2003-07-16,Student,Visakhapatnam,Andhra Pradesh,0.6,20
3509,Reyansh Yadav,Male,2007-01-18,Student,Visakhapatnam,Andhra Pradesh,0.36,16
3510,Krishna Singh,Other,1967-06-08,Teacher,Raipur,Chhattisgarh,0.36,56
3511,Priya Gowda,Other,1959-06-06,Retired,Jabalpur,Madhya Pradesh,0.43,64
3512,Myra Patel,Female,2006-06-01,Student,Meerut,Uttar Pradesh,0.23,17
3513,Aadhya Banerjee,Female,1944-03-17,Retired,Kanpur,Uttar Pradesh,0.86,79
3514,Rahul Rao,Other,1943-02-23,Retired,Jabalpur,Madhya Pradesh,0.48,80
3515,Nisha Rao,Female,2000-06-10,Business Owner,Patna,Bihar,0.53,23
3516,Sara Naidu,Female,2002-01-12,Student,Nagpur,Maharashtra,0.25,21
3517,Sanjana Patel,Other,2003-07-16,Student,Rajkot,Gujarat,0.9,20
3518,Kiara Naidu,Female,1949-06-12,Retired,Vadodara,Gujarat,0.61,74
3519,Vihaan Gowda,Male,2001-12-24,Student,Pune,Maharashtra,0.86,22
3520,Krishna Chopra,Male,2007-09-20,Student,Jaipur,Rajasthan,0.67,16
3521,Shaurya Gupta,Male,1961-02-10,Retired,Vijayawada,Andhra Pradesh,0.33,62
3522,Shaurya Sharma,Other,1959-07-05,Retired,Kalyan-Dombivli,Maharashtra,0.4,64
3523,Ishita Nair,Female,1969-09-16,Salaried,Kalyan-Dombivli,Maharashtra,0.15,54
3524,Sanjana Reddy,Female,1990-10-15,Engineer,Bhopal,Madhya Pradesh,0.21,33
3525,Ishita Banerjee,Female,1963-01-06,Retired,Thane,Maharashtra,0.51,61
3526,Ayaan Kumar,Male,1960-09-09,Retired,Amritsar,Punjab,0.59,63
3527,Shaurya Shetty,Male,1962-07-22,Retired,Ludhiana,Punjab,0.72,61
3528,Reyansh Iyer,Other,1969-06-05,Engineer,Bhopal,Madhya Pradesh,0.08,54
3529,Arjun Jain,Male,1940-09-12,Retired,Ludhiana,Punjab,0.49,83
3530,Sai Shetty,Male,1945-06-25,Retired,Bengaluru,Karnataka,0.85,78
3531,Myra Gowda,Female,1953-11-11,Retired,Bengaluru,Karnataka,0.87,70
3532,Krishna Rao,Other,1948-12-02,Retired,Gwalior,Madhya Pradesh,0.27,75
3533,Vihaan Rao,Other,1994-04-22,Business Owner,Vadodara,Gujarat,0.72,29
3534,Avni Rao,Other,1958-06-16,Retired,Ghaziabad,Uttar Pradesh,0.49,65
3535,Myra Yadav,Female,1991-07-16,Business Owner,Madurai,Tamil Nadu,0.35,32
3536,Reyansh Verma,Male,1957-09-03,Retired,Agra,Uttar Pradesh,0.72,66
3537,Vivaan Naidu,Male,1997-07-18,Teacher,Howrah,West Bengal,0.93,26
3538,Ishaan Iyer,Other,1955-06-19,Retired,Nashik,Maharashtra,0.16,68
3539,Nisha Khan,Female,1965-04-06,Government Employee,Jaipur,Rajasthan,0.87,58
3540,Vivaan Iyer,Male,1956-03-03,Retired,Surat,Gujarat,0.86,67
3541,Riya Jain,Female,1958-09-10,Retired,Amritsar,Punjab,0.56,65
3542,Dhruv Khan,Other,1953-01-12,Retired,Lucknow,Uttar Pradesh,0.61,71
3543,Priya Shetty,Female,1984-10-24,Self-employed,Chennai,Tamil Nadu,0.28,39
3544,Arjun Banerjee,Male,1956-12-25,Retired,Mumbai,Maharashtra,0.49,67
3545,Ayaan Gowda,Male,1943-04-15,Retired,Madurai,Tamil Nadu,0.8,80
3546,Nisha Iyer,Female,2006-06-26,Student,Mumbai,Maharashtra,0.22,17
3547,Avni Menon,Female,1949-10-24,Retired,Patna,Bihar,0.74,74
3548,Aarav Jain,Other,2000-03-22,Salaried,Indore,Madhya Pradesh,0.25,23
3549,Arjun Das,Male,1959-06-05,Retired,Madurai,Tamil Nadu,0.76,64
3550,Sanjana Singh,Female,2001-07-26,Student,Madurai,Tamil Nadu,0.82,22
3551,Nisha Chopra,Other,1955-11-03,Retired,Allahabad,Uttar Pradesh,0.23,68
3552,Sara Gupta,Other,1995-03-17,Salaried,Chennai,Tamil Nadu,0.49,28
3553,Ishita Iyer,Other,1958-07-21,Retired,Jabalpur,Madhya Pradesh,0.48,65
3554,Vivaan Naidu,Other,2007-04-07,Student,Madurai,Tamil Nadu,0.6,16
3555,Diya Kapoor,Other,2004-11-15,Student,Gwalior,Madhya Pradesh,0.65,19
3556,Arjun Kapoor,Male,1991-08-23,Doctor,Ludhiana,Punjab,0.46,32
3557,Vivaan Verma,Male,2001-09-15,Student,Allahabad,Uttar Pradesh,0.46,22
3558,Vivaan Singh,Male,1970-10-03,Engineer,Dhanbad,Jharkhand,0.19,53
3559,Sneha Reddy,Other,1943-01-23,Retired,Ahmedabad,Gujarat,0.16,80
3560,Anika Naidu,Other,1996-12-03,Engineer,Rajkot,Gujarat,0.45,27
3561,Kavya Iyer,Female,1966-12-19,Salaried,Jodhpur,Rajasthan,0.85,57
3562,Sai Kapoor,Male,1970-12-27,Government Employee,Visakhapatnam,Andhra Pradesh,0.46,53
3563,Sneha Reddy,Female,1952-06-01,Retired,Bengaluru,Karnataka,0.68,71
3564,Sanjana Das,Other,1983-04-19,Lawyer,Raipur,Chhattisgarh,0.91,40
3565,Ayaan Sharma,Other,1971-11-15,Salaried,Delhi,Delhi,0.39,52
3566,Priya Reddy,Other,2003-08-18,Student,Bengaluru,Karnataka,0.17,20
3567,Riya Nair,Other,1995-03-01,Business Owner,Ranchi,Jharkhand,0.41,28
3568,Nisha Das,Female,2005-08-08,Student,Patna,Bihar,0.5,18
3569,Anika Das,Female,2007-11-28,Student,Ghaziabad,Uttar Pradesh,0.77,16
3570,Ishaan Banerjee,Male,2006-11-02,Student,Coimbatore,Tamil Nadu,0.12,17
3571,Anika Shetty,Female,1973-09-21,Doctor,Navi Mumbai,Maharashtra,0.72,50
3572,Aarav Menon,Male,1943-02-02,Retired,Lucknow,Uttar Pradesh,0.24,80
3573,Ayaan Patel,Male,1954-05-16,Retired,Dhanbad,Jharkhand,0.67,69
3574,Krishna Sharma,Other,1970-06-20,Salaried,Varanasi,Uttar Pradesh,0.09,53
3575,Reyansh Verma,Male,2001-01-28,Student,Meerut,Uttar Pradesh,0.88,22
3576,Sanjana Banerjee,Other,1976-10-08,Engineer,Ranchi,Jharkhand,0.55,47
3577,Aadhya Yadav,Female,1959-09-08,Retired,Surat,Gujarat,0.23,64
3578,Shaurya Rao,Male,1975-12-06,Lawyer,Agra,Uttar Pradesh,0.14,48
3579,Rahul Menon,Other,1969-01-19,Government Employee,Patna,Bihar,0.65,54
3580,Ishita Shetty,Female,1951-09-25,Retired,Jaipur,Rajasthan,0.55,72
3581,Dhruv Das,Other,1952-11-13,Retired,Lucknow,Uttar Pradesh,0.57,71
3582,Kiara Gupta,Female,1968-04-19,Business Owner,Jabalpur,Madhya Pradesh,0.55,55
3583,Krishna Rao,Other,2005-09-07,Student,Rajkot,Gujarat,0.19,18
3584,Ishita Gowda,Other,1954-05-13,Retired,Lucknow,Uttar Pradesh,0.47,69
3585,Sanjana Gupta,Female,1966-04-27,Lawyer,Kolkata,West Bengal,0.78,57
3586,Reyansh Das,Other,1956-08-03,Retired,Howrah,West Bengal,0.94,67
3587,Diya Singh,Other,2005-11-11,Student,Ghaziabad,Uttar Pradesh,0.29,18
