customer_id,name,gender,date_of_birth,occupation,city,state,risk_score,age
3233,Sneha Shetty,Female,07-10-1954,Retired,Indore,Madhya Pradesh,0.27,69
3234,Aditya Bose,Male,18-06-1961,Retired,Dhanbad,Jharkhand,0.39,62
3235,Arjun Naidu,Male,09-11-2001,Student,Allahabad,Uttar Pradesh,0.28,22
3236,Kavya Patel,Other,04-06-1982,Teacher,Vasai-Virar,Maharashtra,0.56,41
3237,Arjun Shetty,Male,17-08-1997,Business Owner,Kalyan-Dombivli,Maharashtra,0.87,26
3238,Krishna Nair,Male,21-11-1951,Retired,Hyderabad,Telangana,0.34,72
3239,Ananya Banerjee,Female,03-04-1997,Government Employee,Jaipur,Rajasthan,0.24,26
3240,Ishaan Yadav,Other,12-08-1999,Salaried,Bengaluru,Karnataka,0.86,24
3241,Diya Yadav,Female,28-12-2002,Student,Nashik,Maharashtra,0.63,21
3242,Diya Khan,Female,27-07-1995,Business Owner,Varanasi,Uttar Pradesh,0.78,28
3243,Ayaan Shetty,Other,21-10-1978,Engineer,Pimpri-Chinchwad,Maharashtra,0.77,45
3244,Vihaan Sharma,Male,19-12-1989,Engineer,Srinagar,Jammu & Kashmir,0.61,34
3245,Kavya Kumar,Female,06-02-2000,Salaried,Navi Mumbai,Maharashtra,0.6,23
3246,Rahul Singh,Other,07-06-1976,Government Employee,Amritsar,Punjab,0.77,47
3247,Reyansh Banerjee,Other,24-04-2005,Student,Vijayawada,Andhra Pradesh,0.83,18
3248,Kavya Iyer,Female,11-06-1969,Self-employed,Patna,Bihar,0.94,54
3249,Vihaan Reddy,Male,23-10-1975,Doctor,Raipur,Chhattisgarh,0.18,48
3250,Aarav Banerjee,Male,08-05-1951,Retired,Pimpri-Chinchwad,Maharashtra,0.39,72
3251,Ayaan Gowda,Male,24-01-1974,Doctor,Jodhpur,Rajasthan,0.43,49
3252,Sai Gupta,Male,25-01-2006,Student,Meerut,Uttar Pradesh,0.35,17
3253,Vihaan Patel,Male,14-10-2003,Student,Ludhiana,Punjab,0.11,20
3254,Reyansh Naidu,Other,09-06-1997,Engineer,Pune,Maharashtra,0.25,26
3255,Vivaan Sharma,Male,26-10-1941,Retired,Ahmedabad,Gujarat,0.86,82
3256,Reyansh Bose,Other,22-02-1951,Retired,Nashik,Maharashtra,0.54,72
3257,Vivaan Jain,Other,28-10-1985,Government Employee,Pune,Maharashtra,0.64,38
3258,Shaurya Gowda,Male,10-02-1943,Retired,Mumbai,Maharashtra,0.24,80
3259,Ananya Iyer,Other,28-05-1983,Government Employee,Lucknow,Uttar Pradesh,0.34,40
3260,Dhruv Patel,Male,24-07-2006,Student,Hyderabad,Telangana,0.63,17
3261,Sneha Yadav,Other,10-10-1957,Retired,Navi Mumbai,Maharashtra,0.67,66
3262,Ayaan Gowda,Male,22-08-1976,Salaried,Ghaziabad,Uttar Pradesh,0.87,47
3263,Myra Nair,Female,07-06-1992,Government Employee,Surat,Gujarat,0.55,31
3264,Vihaan Khan,Male,11-04-2002,Student,Kolkata,West Bengal,0.41,21
3265,Kiara Reddy,Other,01-12-1984,Engineer,Jaipur,Rajasthan,0.84,39
3266,Ayaan Patel,Other,08-11-1946,Retired,Lucknow,Uttar Pradesh,0.95,77
3267,Kavya Reddy,Female,27-01-1953,Retired,Vasai-Virar,Maharashtra,0.4,70
3268,Aadhya Khan,Female,23-07-1944,Retired,Meerut,Uttar Pradesh,0.32,79
3269,Kiara Banerjee,Other,26-02-1949,Retired,Kanpur,Uttar Pradesh,0.81,74
3270,Arnav Verma,Male,23-10-2002,Student,Aurangabad,Maharashtra,0.31,21
3271,Kavya Menon,Female,03-05-1984,Engineer,Kalyan-Dombivli,Maharashtra,0.58,39
3272,Ishaan Naidu,Male,18-04-1967,Business Owner,Jodhpur,Rajasthan,0.77,56
3273,Sai Shetty,Male,21-11-1959,Retired,Lucknow,Uttar Pradesh,0.54,64
3274,Ananya Verma,Female,12-04-1984,Engineer,Varanasi,Uttar Pradesh,0.12,39
3275,Nisha Reddy,Other,19-11-1997,Salaried,Howrah,West Bengal,0.66,26
3276,Krishna Das,Other,16-07-2002,Student,Aurangabad,Maharashtra,0.39,21
3277,Riya Jain,Other,20-10-1971,Government Employee,Meerut,Uttar Pradesh,0.75,52
3278,Myra Naidu,Female,26-01-1998,Self-employed,Ghaziabad,Uttar Pradesh,0.12,25
3279,Myra Menon,Female,19-06-1986,Engineer,Ludhiana,Punjab,0.14,37
3280,Arnav Chopra,Male,19-02-1999,Government Employee,Rajkot,Gujarat,0.64,24
3281,Myra Kumar,Female,15-09-2005,Student,Madurai,Tamil Nadu,0.93,18
3282,Myra Gowda,Female,21-12-2000,Salaried,Aurangabad,Maharashtra,0.5,23
3283,Arjun Naidu,Male,28-08-1943,Retired,Bengaluru,Karnataka,0.85,80
3284,Myra Bose,Other,03-08-1990,Salaried,Amritsar,Punjab,0.73,33
3285,Diya Rao,Female,05-07-1956,Retired,Lucknow,Uttar Pradesh,0.72,67
3286,Aadhya Banerjee,Other,27-10-1998,Business Owner,Indore,Madhya Pradesh,0.94,25
3287,Sai Yadav,Male,27-01-1987,Teacher,Kalyan-Dombivli,Maharashtra,0.75,36
3288,Priya Sharma,Other,07-12-2007,Student,Dhanbad,Jharkhand,0.27,16
3289,Myra Gupta,Female,21-11-2003,Student,Ahmedabad,Gujarat,0.07,20
3290,Arjun Yadav,Male,18-11-1953,Retired,Srinagar,Jammu & Kashmir,0.45,70
3291,Krishna Shetty,Other,07-01-1946,Retired,Jodhpur,Rajasthan,0.92,78
3292,Avni Banerjee,Female,10-05-1980,Engineer,Jaipur,Rajasthan,0.09,43
3293,Sara Sharma,Female,21-01-1957,Retired,Patna,Bihar,0.23,66
3294,Arnav Das,Male,16-12-1969,Government Employee,Surat,Gujarat,0.66,54
3295,Dhruv Das,Other,23-02-1997,Self-employed,Amritsar,Punjab,0.9,26
3296,Kavya Das,Other,12-08-1953,Retired,Ahmedabad,Gujarat,0.5,70
3297,Kavya Khan,Female,08-10-1997,Government Employee,Jabalpur,Madhya Pradesh,0.63,26
3298,Ishaan Reddy,Male,25-03-2002,Student,Ghaziabad,Uttar Pradesh,0.72,21
3299,Sara Gupta,Female,18-11-1962,Retired,Delhi,Delhi,0.92,61
3300,Aadhya Jain,Other,20-10-2007,Student,Aurangabad,Maharashtra,0.51,16
3301,Aditya Bose,Other,05-12-1977,Doctor,Bengaluru,Karnataka,0.86,46
3302,Sara Reddy,Female,19-11-1984,Government Employee,Ghaziabad,Uttar Pradesh,0.08,39
3303,Kiara Naidu,Female,10-06-1948,Retired,Gwalior,Madhya Pradesh,0.74,75
3304,Reyansh Kapoor,Male,12-06-2000,Self-employed,Madurai,Tamil Nadu,0.7,23
3305,Rohan Jain,Male,03-01-2007,Student,Howrah,West Bengal,0.46,17
3306,Sara Yadav,Other,05-12-1986,Lawyer,Kolkata,West Bengal,0.72,37
3307,Avni Rao,Female,03-01-2000,Salaried,Aurangabad,Maharashtra,0.94,24
3308,Arnav Das,Male,09-01-1945,Retired,Kolkata,West Bengal,0.91,79
3309,Priya Banerjee,Female,05-05-1941,Retired,Kalyan-Dombivli,Maharashtra,0.74,82
3310,Ananya Verma,Female,26-02-1954,Retired,Delhi,Delhi,0.5,69
3311,Nisha Reddy,Female,23-01-1966,Self-employed,Patna,Bihar,0.25,57
3312,Arjun Jain,Male,20-10-1953,Retired,Srinagar,Jammu & Kashmir,0.59,70
3313,Ishita Verma,Other,26-02-1978,Engineer,Varanasi,Uttar Pradesh,0.61,45
3314,Nisha Shetty,Other,06-10-1974,Self-employed,Patna,Bihar,0.07,49
3315,Rahul Verma,Other,08-05-1942,Retired,Jaipur,Rajasthan,0.13,81
3316,Myra Iyer,Female,06-02-1995,Doctor,Varanasi,Uttar Pradesh,0.59,28
3317,Diya Reddy,Female,23-02-1959,Retired,Madurai,Tamil Nadu,0.32,64
3318,Rohan Chopra,Other,27-02-1988,Salaried,Ludhiana,Punjab,0.15,35
3319,Reyansh Singh,Male,20-08-2001,Student,Meerut,Uttar Pradesh,0.1,22
3320,Arjun Gupta,Male,26-07-1974,Engineer,Vasai-Virar,Maharashtra,0.72,49
3321,Sanjana Kapoor,Female,04-02-1967,Self-employed,Rajkot,Gujarat,0.92,56
3322,Aadhya Shetty,Female,14-03-1968,Government Employee,Raipur,Chhattisgarh,0.53,55
3323,Sara Chopra,Female,24-03-1988,Lawyer,Vijayawada,Andhra Pradesh,0.1,35
3324,Krishna Rao,Male,05-04-2003,Student,Nagpur,Maharashtra,0.55,20
3325,Sneha Verma,Other,17-03-1965,Business Owner,Amritsar,Punjab,0.35,58
3326,Myra Rao,Female,27-11-1996,Lawyer,Vasai-Virar,Maharashtra,0.37,27
3327,Ishita Patel,Female,09-08-1947,Retired,Patna,Bihar,0.56,76
3328,Nisha Verma,Female,02-01-1953,Retired,Kalyan-Dombivli,Maharashtra,0.4,71
3329,Riya Singh,Other,24-03-1969,Teacher,Jodhpur,Rajasthan,0.38,54
3330,Ananya Das,Female,12-09-1978,Government Employee,Vijayawada,Andhra Pradesh,0.64,45
3331,Kavya Kumar,Female,26-11-2006,Student,Agra,Uttar Pradesh,0.59,17
3332,Aarav Shetty,Male,24-11-1979,Government Employee,Visakhapatnam,Andhra Pradesh,0.08,44
3333,Arnav Rao,Other,22-02-1946,Retired,Meerut,Uttar Pradesh,0.25,77
3334,Myra Rao,Female,20-11-1969,Government Employee,Dhanbad,Jharkhand,0.28,54
3335,Ananya Bose,Female,14-04-1962,Retired,Chennai,Tamil Nadu,0.58,61
3336,Myra Kapoor,Female,12-12-1968,Doctor,Kota,Rajasthan,0.81,55
3337,Aditya Patel,Other,06-09-1950,Retired,Patna,Bihar,0.45,73
3338,Arjun Singh,Male,07-10-2004,Student,Meerut,Uttar Pradesh,0.48,19
3339,Shaurya Kapoor,Male,11-10-2006,Student,Faridabad,Haryana,0.65,17
3340,Rahul Reddy,Male,12-01-1997,Lawyer,Mumbai,Maharashtra,0.69,26
3341,Krishna Patel,Male,10-05-2003,Student,Gwalior,Madhya Pradesh,0.58,20
3342,Shaurya Yadav,Male,16-07-1951,Retired,Srinagar,Jammu & Kashmir,0.21,72
3343,Sai Khan,Other,23-03-1949,Retired,Vasai-Virar,Maharashtra,0.92,74
3344,Sanjana Shetty,Other,04-06-1997,Self-employed,Bengaluru,Karnataka,0.17,26
3345,Ayaan Patel,Male,21-11-1975,Salaried,Visakhapatnam,Andhra Pradesh,0.4,48
3346,Ayaan Chopra,Other,16-06-1944,Retired,Bhopal,Madhya Pradesh,0.92,79
3347,Aadhya Bose,Female,01-04-1999,Business Owner,Jodhpur,Rajasthan,0.94,24
3348,Aditya Reddy,Male,04-04-1950,Retired,Jaipur,Rajasthan,0.94,73
3349,Myra Jain,Female,22-03-1964,Lawyer,Raipur,Chhattisgarh,0.65,59
3350,Kiara Sharma,Female,01-12-1988,Lawyer,Mumbai,Maharashtra,0.47,35
3351,Reyansh Banerjee,Male,17-02-1987,Salaried,Howrah,West Bengal,0.36,36
3352,Reyansh Chopra,Male,08-03-1955,Retired,Indore,Madhya Pradesh,0.78,68
3353,Kiara Gowda,Other,15-02-1948,Retired,Nashik,Maharashtra,0.76,75
3354,Aarav Bose,Male,20-01-2000,Lawyer,Patna,Bihar,0.47,23
3355,Rohan Kumar,Male,21-09-2004,Student,Navi Mumbai,Maharashtra,0.49,19
3356,Sara Banerjee,Female,01-06-1964,Doctor,Howrah,West Bengal,0.57,59
3357,Rohan Gowda,Male,25-12-1946,Retired,Jabalpur,Madhya Pradesh,0.66,77
3358,Sai Naidu,Male,10-02-1994,Doctor,Raipur,Chhattisgarh,0.09,29
3359,Rohan Rao,Male,09-12-2002,Student,Meerut,Uttar Pradesh,0.15,21
3360,Riya Jain,Female,04-05-1982,Government Employee,Kalyan-Dombivli,Maharashtra,0.45,41
3361,Shaurya Rao,Male,27-12-1954,Retired,Raipur,Chhattisgarh,0.53,69
3362,Sara Gupta,Female,21-08-2006,Student,Vijayawada,Andhra Pradesh,0.93,17
3363,Sanjana Das,Female,18-08-1977,Government Employee,Jabalpur,Madhya Pradesh,0.24,46
3364,Diya Shetty,Female,12-05-1993,Business Owner,Madurai,Tamil Nadu,0.95,30
3365,Riya Das,Female,10-01-2006,Student,Bengaluru,Karnataka,0.62,17
3366,Ayaan Yadav,Male,06-10-1960,Retired,Kalyan-Dombivli,Maharashtra,0.73,63
3367,Arnav Patel,Male,09-10-1964,Salaried,Surat,Gujarat,0.4,59
3368,Sneha Singh,Female,15-06-2007,Student,Jodhpur,Rajasthan,0.83,16
3369,Sneha Menon,Female,11-03-1989,Business Owner,Faridabad,Haryana,0.07,34
3370,Sanjana Sharma,Other,14-04-1945,Retired,Vijayawada,Andhra Pradesh,0.68,78
3371,Vihaan Reddy,Male,19-03-1964,Teacher,Dhanbad,Jharkhand,0.44,59
3372,Diya Das,Other,26-07-1945,Retired,Bengaluru,Karnataka,0.5,78
3373,Sara Reddy,Female,26-01-1951,Retired,Pimpri-Chinchwad,Maharashtra,0.71,72
3374,Krishna Jain,Other,22-02-1958,Retired,Gwalior,Madhya Pradesh,0.26,65
3375,Vivaan Gupta,Other,27-05-1946,Retired,Mumbai,Maharashtra,0.28,77
3376,Priya Naidu,Female,24-09-1940,Retired,Aurangabad,Maharashtra,0.11,83
3377,Vivaan Reddy,Male,20-12-1975,Salaried,Dhanbad,Jharkhand,0.47,48
3378,Avni Shetty,Female,07-03-1997,Self-employed,Kota,Rajasthan,0.57,26
3379,Sneha Patel,Other,01-01-1967,Salaried,Varanasi,Uttar Pradesh,0.24,57
3380,Aarav Jain,Male,14-06-1942,Retired,Varanasi,Uttar Pradesh,0.11,81
3381,Shaurya Nair,Other,14-06-1958,Retired,Allahabad,Uttar Pradesh,0.57,65
3382,Dhruv Jain,Male,26-08-1951,Retired,Jodhpur,Rajasthan,0.73,72
3383,Kiara Banerjee,Female,16-05-1958,Retired,Meerut,Uttar Pradesh,0.56,65
3384,Arnav Chopra,Male,06-06-1952,Retired,Ahmedabad,Gujarat,0.38,71
3385,Sanjana Yadav,Female,16-01-1943,Retired,Surat,Gujarat,0.37,81
3386,Aarav Naidu,Other,20-07-1961,Retired,Lucknow,Uttar Pradesh,0.47,62
3387,Dhruv Rao,Other,05-08-2003,Student,Vadodara,Gujarat,0.82,20
3388,Nisha Patel,Female,03-04-1975,Salaried,Navi Mumbai,Maharashtra,0.95,48
3389,Shaurya Gupta,Male,09-09-1993,Salaried,Jodhpur,Rajasthan,0.41,30
3390,Ishita Chopra,Female,23-03-1944,Retired,Patna,Bihar,0.19,79
3391,Diya Khan,Female,15-06-1949,Retired,Kota,Rajasthan,0.24,74
3392,Krishna Bose,Male,22-02-1943,Retired,Bhopal,Madhya Pradesh,0.36,80
3393,Riya Gowda,Female,26-04-1976,Teacher,Navi Mumbai,Maharashtra,0.37,47
3394,Priya Kapoor,Other,11-03-1948,Retired,Madurai,Tamil Nadu,0.86,75
3395,Sanjana Shetty,Other,20-07-1952,Retired,Vadodara,Gujarat,0.43,71
3396,Rahul Rao,Male,28-09-1971,Lawyer,Nashik,Maharashtra,0.49,52
3397,Dhruv Banerjee,Other,05-01-2001,Government Employee,Vijayawada,Andhra Pradesh,0.78,23
3398,Priya Gowda,Other,18-04-1991,Doctor,Jodhpur,Rajasthan,0.19,32
3399,Reyansh Gupta,Male,24-06-2002,Student,Faridabad,Haryana,0.79,21
3400,Vivaan Singh,Other,18-05-2002,Student,Indore,Madhya Pradesh,0.59,21
3401,Rohan Jain,Other,08-06-1991,Business Owner,Madurai,Tamil Nadu,0.13,32
3402,Avni Banerjee,Female,25-10-1967,Doctor,Amritsar,Punjab,0.11,56
3403,Anika Singh,Female,02-06-1940,Retired,Aurangabad,Maharashtra,0.38,83
3404,Sanjana Reddy,Other,21-10-1942,Retired,Ranchi,Jharkhand,0.07,81
3405,Riya Khan,Female,15-01-2004,Student,Srinagar,Jammu & Kashmir,0.65,19
3406,Arnav Reddy,Male,08-11-1945,Retired,Aurangabad,Maharashtra,0.37,78
3407,Sneha Das,Female,11-04-1951,Retired,Ghaziabad,Uttar Pradesh,0.55,72
3408,Arjun Iyer,Male,08-11-1953,Retired,Howrah,West Bengal,0.77,70
3409,Rohan Gowda,Other,27-01-1985,Engineer,Jaipur,Rajasthan,0.36,38
3410,Myra Reddy,Other,20-08-2001,Student,Navi Mumbai,Maharashtra,0.5,22
3411,Ananya Khan,Female,28-10-1999,Business Owner,Coimbatore,Tamil Nadu,0.25,24
3412,Vihaan Singh,Male,23-10-1963,Retired,Nashik,Maharashtra,0.47,60
3413,Ayaan Patel,Male,06-11-1996,Salaried,Kanpur,Uttar Pradesh,0.8,27
3414,Sanjana Rao,Other,27-05-2002,Student,Visakhapatnam,Andhra Pradesh,0.4,21
3415,Rohan Khan,Male,05-05-1954,Retired,Lucknow,Uttar Pradesh,0.62,69
3416,Kavya Das,Female,15-03-1943,Retired,Dhanbad,Jharkhand,0.81,80
3417,Riya Das,Other,02-02-1967,Lawyer,Coimbatore,Tamil Nadu,0.22,56
3418,Anika Shetty,Female,21-04-2000,Salaried,Jaipur,Rajasthan,0.51,23
3419,Ananya Das,Female,14-09-1971,Doctor,Pune,Maharashtra,0.2,52
3420,Ishita Sharma,Other,21-07-1970,Business Owner,Indore,Madhya Pradesh,0.22,53
3421,Ishita Nair,Female,11-02-1940,Retired,Patna,Bihar,0.71,83
3422,Ananya Khan,Female,12-09-1999,Doctor,Kolkata,West Bengal,0.41,24
3423,Myra Shetty,Other,01-07-1955,Retired,Bengaluru,Karnataka,0.68,68
3424,Kavya Patel,Female,09-09-1957,Retired,Gwalior,Madhya Pradesh,0.13,66
3425,Reyansh Gupta,Other,21-10-1964,Engineer,Nashik,Maharashtra,0.46,59
3426,Rahul Verma,Male,10-07-1999,Engineer,Indore,Madhya Pradesh,0.22,24
3427,Nisha Banerjee,Female,04-03-1985,Self-employed,Delhi,Delhi,0.38,38
3428,Aditya Gowda,Male,02-06-1986,Self-employed,Chennai,Tamil Nadu,0.56,37
3429,Aarav Das,Male,18-01-1965,Teacher,Varanasi,Uttar Pradesh,0.89,58
3430,Krishna Banerjee,Other,02-01-1949,Retired,Vasai-Virar,Maharashtra,0.19,75
3431,Priya Gowda,Female,27-11-1979,Engineer,Mumbai,Maharashtra,0.62,44
3432,Sai Patel,Male,19-06-2005,Student,Kanpur,Uttar Pradesh,0.76,18
3433,Sara Patel,Female,07-03-1959,Retired,Surat,Gujarat,0.45,64
3434,Reyansh Jain,Male,24-01-1986,Teacher,Madurai,Tamil Nadu,0.47,37
3435,Reyansh Reddy,Male,14-07-1975,Engineer,Meerut,Uttar Pradesh,0.09,48
3436,Rohan Gowda,Male,28-07-1996,Teacher,Dhanbad,Jharkhand,0.2,27
3437,Sanjana Yadav,Other,06-10-1947,Retired,Pimpri-Chinchwad,Maharashtra,0.59,76
3438,Sara Reddy,Female,20-07-1961,Retired,Kota,Rajasthan,0.43,62
3439,Rohan Verma,Male,28-04-1978,Lawyer,Kolkata,West Bengal,0.27,45
3440,Arnav Khan,Male,26-02-1947,Retired,Jaipur,Rajasthan,0.49,76
3441,Sara Reddy,Female,06-11-2007,Student,Lucknow,Uttar Pradesh,0.12,16
3442,Arjun Sharma,Male,17-09-2006,Student,Indore,Madhya Pradesh,0.89,17
3443,Rahul Nair,Male,19-01-1999,Business Owner,Allahabad,Uttar Pradesh,0.12,24
3444,Sneha Bose,Female,27-01-1953,Retired,Pune,Maharashtra,0.61,70
3445,Aditya Rao,Other,19-07-1945,Retired,Raipur,Chhattisgarh,0.06,78
3446,Reyansh Shetty,Male,27-06-1948,Retired,Indore,Madhya Pradesh,0.9,75
3447,Diya Khan,Female,11-02-1946,Retired,Patna,Bihar,0.32,77
3448,Ishita Verma,Other,05-08-1950,Retired,Navi Mumbai,Maharashtra,0.87,73
3449,Nisha Rao,Female,24-09-2006,Student,Nagpur,Maharashtra,0.61,17
3450,Vivaan Khan,Other,01-11-1993,Self-employed,Delhi,Delhi,0.83,30
3451,Ananya Gupta,Other,25-12-1978,Lawyer,Agra,Uttar Pradesh,0.69,45
3452,Avni Verma,Female,14-02-1996,Self-employed,Varanasi,Uttar Pradesh,0.36,27
3453,Nisha Patel,Female,24-02-1944,Retired,Chennai,Tamil Nadu,0.45,79
3454,Shaurya Das,Male,01-10-1955,Retired,Kanpur,Uttar Pradesh,0.14,68
3455,Dhruv Kapoor,Male,06-01-1952,Retired,Lucknow,Uttar Pradesh,0.6,72
3456,Sara Chopra,Female,01-11-2005,Student,Nashik,Maharashtra,0.12,18
3457,Vihaan Rao,Other,01-06-2004,Student,Amritsar,Punjab,0.5,19
3458,Rahul Banerjee,Male,24-09-1952,Retired,Kalyan-Dombivli,Maharashtra,0.6,71
3459,Sai Nair,Male,09-07-2004,Student,Jodhpur,Rajasthan,0.8,19
3460,Nisha Chopra,Female,06-08-2006,Student,Varanasi,Uttar Pradesh,0.27,17
3461,Nisha Sharma,Other,04-06-1977,Salaried,Chennai,Tamil Nadu,0.11,46
3462,Shaurya Khan,Male,20-10-2004,Student,Bengaluru,Karnataka,0.08,19
3463,Sneha Gupta,Female,21-06-1963,Retired,Ahmedabad,Gujarat,0.46,60
3464,Arnav Das,Other,13-09-1952,Retired,Nagpur,Maharashtra,0.2,71
3465,Ananya Rao,Female,18-05-2004,Student,Madurai,Tamil Nadu,0.9,19
3466,Sneha Kumar,Other,25-02-2000,Government Employee,Pimpri-Chinchwad,Maharashtra,0.68,23
3467,Priya Das,Female,28-10-1954,Retired,Ludhiana,Punjab,0.29,69
3468,Sneha Banerjee,Female,14-07-2006,Student,Vadodara,Gujarat,0.12,17
3469,Ananya Verma,Female,01-09-1988,Self-employed,Visakhapatnam,Andhra Pradesh,0.91,35
3470,Kiara Patel,Female,28-06-1949,Retired,Nagpur,Maharashtra,0.1,74
3471,Avni Patel,Female,16-09-1973,Lawyer,Bhopal,Madhya Pradesh,0.69,50
3472,Kavya Gowda,Female,11-12-1983,Government Employee,Raipur,Chhattisgarh,0.85,40
3473,Kiara Kapoor,Other,19-11-2004,Student,Kalyan-Dombivli,Maharashtra,0.69,19
3474,Krishna Bose,Other,08-08-1973,Engineer,Howrah,West Bengal,0.26,50
3475,Avni Rao,Other,03-10-1991,Doctor,Allahabad,Uttar Pradesh,0.42,32
3476,Sara Singh,Female,02-03-1956,Retired,Bhopal,Madhya Pradesh,0.86,67
3477,Anika Kumar,Female,25-05-1953,Retired,Hyderabad,Telangana,0.29,70
3478,Arnav Khan,Male,07-07-1964,Engineer,Meerut,Uttar Pradesh,0.77,59
3479,Vivaan Khan,Other,09-05-1961,Retired,Pimpri-Chinchwad,Maharashtra,0.38,62
3480,Krishna Khan,Other,03-02-1970,Engineer,Kolkata,West Bengal,0.36,53
3481,Reyansh Banerjee,Other,21-02-1986,Engineer,Allahabad,Uttar Pradesh,0.7,37
3482,Ayaan Jain,Male,03-06-1977,Teacher,Lucknow,Uttar Pradesh,0.16,46
3483,Avni Gowda,Female,06-05-1975,Self-employed,Howrah,West Bengal,0.94,48
3484,Aditya Chopra,Male,25-06-1940,Retired,Vijayawada,Andhra Pradesh,0.78,83
3485,Anika Das,Female,26-02-2002,Student,Amritsar,Punjab,0.82,21
3486,Kavya Rao,Female,27-08-2001,Student,Allahabad,Uttar Pradesh,0.28,22
3487,Aarav Yadav,Other,08-05-1990,Salaried,Srinagar,Jammu & Kashmir,0.63,33
3488,Diya Khan,Female,09-08-2004,Student,Mumbai,Maharashtra,0.43,19
3489,Aditya Sharma,Other,10-08-1955,Retired,Coimbatore,Tamil Nadu,0.84,68
3490,Ayaan Gupta,Male,21-12-1945,Retired,Bengaluru,Karnataka,0.35,78
3491,Ananya Gupta,Female,01-06-2006,Student,Jaipur,Rajasthan,0.12,17
3492,Ayaan Verma,Male,18-10-1946,Retired,Rajkot,Gujarat,0.92,77
3493,Vihaan Bose,Other,20-12-1997,Teacher,Allahabad,Uttar Pradesh,0.18,26
3494,Krishna Iyer,Male,06-05-1950,Retired,Bengaluru,Karnataka,0.63,73
3495,Kavya Kapoor,Female,27-04-2006,Student,Aurangabad,Maharashtra,0.27,17
3496,Arjun Menon,Other,27-12-1960,Retired,Ghaziabad,Uttar Pradesh,0.46,63
3497,Myra Naidu,Female,17-10-1945,Retired,Lucknow,Uttar Pradesh,0.08,78
3498,Aadhya Banerjee,Female,01-07-1981,Government Employee,Srinagar,Jammu & Kashmir,0.7,42
3499,Aditya Gowda,Male,27-05-1994,Engineer,Thane,Maharashtra,0.1,29
3500,Arnav Sharma,Male,21-09-1940,Retired,Rajkot,Gujarat,0.43,83
3501,Rahul Khan,Male,01-07-1968,Doctor,Aurangabad,Maharashtra,0.81,55
3502,Sai Jain,Male,13-03-1958,Retired,Vadodara,Gujarat,0.87,65
3503,Sara Kapoor,Other,21-10-2005,Student,Thane,Maharashtra,0.41,18
3504,Reyansh Reddy,Male,11-10-1949,Retired,Bengaluru,Karnataka,0.7,74
3505,Riya Menon,Female,28-08-1949,Retired,Visakhapatnam,Andhra Pradesh,0.78,74
3506,Rohan Chopra,Other,27-06-1986,Salaried,Allahabad,Uttar Pradesh,0.43,37
3507,Vihaan Gupta,Other,10-03-1959,Retired,Srinagar,Jammu & Kashmir,0.61,64
3508,Sara Naidu,Other,16-07-2003,Student,Visakhapatnam,Andhra Pradesh,0.6,20
3509,Reyansh Yadav,Male,18-01-2007,Student,Visakhapatnam,Andhra Pradesh,0.36,16
3510,Krishna Singh,Other,08-06-1967,Teacher,Raipur,Chhattisgarh,0.36,56
3511,Priya Gowda,Other,06-06-1959,Retired,Jabalpur,Madhya Pradesh,0.43,64
3512,Myra Patel,Female,01-06-2006,Student,Meerut,Uttar Pradesh,0.23,17
3513,Aadhya Banerjee,Female,17-03-1944,Retired,Kanpur,Uttar Pradesh,0.86,79
3514,Rahul Rao,Other,23-02-1943,Retired,Jabalpur,Madhya Pradesh,0.48,80
3515,Nisha Rao,Female,10-06-2000,Business Owner,Patna,Bihar,0.53,23
3516,Sara Naidu,Female,12-01-2002,Student,Nagpur,Maharashtra,0.25,21
3517,Sanjana Patel,Other,16-07-2003,Student,Rajkot,Gujarat,0.9,20
3518,Kiara Naidu,Female,12-06-1949,Retired,Vadodara,Gujarat,0.61,74
3519,Vihaan Gowda,Male,24-12-2001,Student,Pune,Maharashtra,0.86,22
3520,Krishna Chopra,Male,20-09-2007,Student,Jaipur,Rajasthan,0.67,16
3521,Shaurya Gupta,Male,10-02-1961,Retired,Vijayawada,Andhra Pradesh,0.33,62
3522,Shaurya Sharma,Other,05-07-1959,Retired,Kalyan-Dombivli,Maharashtra,0.4,64
3523,Ishita Nair,Female,16-09-1969,Salaried,Kalyan-Dombivli,Maharashtra,0.15,54
3524,Sanjana Reddy,Female,15-10-1990,Engineer,Bhopal,Madhya Pradesh,0.21,33
3525,Ishita Banerjee,Female,06-01-1963,Retired,Thane,Maharashtra,0.51,61
3526,Ayaan Kumar,Male,09-09-1960,Retired,Amritsar,Punjab,0.59,63
3527,Shaurya Shetty,Male,22-07-1962,Retired,Ludhiana,Punjab,0.72,61
3528,Reyansh Iyer,Other,05-06-1969,Engineer,Bhopal,Madhya Pradesh,0.08,54
3529,Arjun Jain,Male,12-09-1940,Retired,Ludhiana,Punjab,0.49,83
3530,Sai Shetty,Male,25-06-1945,Retired,Bengaluru,Karnataka,0.85,78
3531,Myra Gowda,Female,11-11-1953,Retired,Bengaluru,Karnataka,0.87,70
3532,Krishna Rao,Other,02-12-1948,Retired,Gwalior,Madhya Pradesh,0.27,75
3533,Vihaan Rao,Other,22-04-1994,Business Owner,Vadodara,Gujarat,0.72,29
3534,Avni Rao,Other,16-06-1958,Retired,Ghaziabad,Uttar Pradesh,0.49,65
